,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
0,1616745600000,put,BTC-26MAR21-8000-P,8000.0,59399.72,BTC-26MAR21,1613824333847,"{'volume': 50.0, 'price_change': 0.0, 'low': 0.001, 'high': 0.001}",open,0.0,2225.9,0.0001,0.015,2.323e-05,197.28,0.001,0.0,57136.04,"{'vega': 0.09599, 'theta': -0.28004, 'rho': -0.0088, 'gamma': 0.0, 'delta': -0.00014}",57136.04,27222729051,[],0.0,0.0,0.0,0.0005,10.0,"[[0.0005, 10.0], [0.001, 30.0], [0.002, 0.1], [0.0085, 21.0], [0.1, 1.0]]",260.52
1,1613980800000,put,BTC-22FEB21-54000-P,54000.0,57287.07,SYN.BTC-22FEB21,1613824333843,"{'volume': 6.0, 'price_change': -44.8276, 'low': 0.008, 'high': 0.0145}",open,,5.0,0.0001,0.0415,0.00701518,96.54,0.008,0.0,57136.04,"{'vega': 10.70932, 'theta': -285.43382, 'rho': -0.54094, 'gamma': 7e-05, 'delta': -0.18329}",57136.04,27222736503,"[[0.0065, 1.0], [0.006, 45.9], [0.0055, 16.7], [0.0005, 2.4]]",93.76,0.0065,1.0,0.0085,46.9,"[[0.0085, 46.9], [0.0095, 0.1], [0.01, 15.0], [0.0115, 1.5], [0.0135, 2.0], [0.019, 0.1]]",104.27
2,1615536000000,put,BTC-12MAR21-32000-P,32000.0,58594.98,SYN.BTC-12MAR21,1613824333842,"{'volume': 9.0, 'price_change': -33.3333, 'low': 0.003, 'high': 0.006}",open,0.0,14.5,0.0001,0.0245,0.00368653,145.57,0.003,0.0,57136.04,"{'vega': 8.08363, 'theta': -29.69823, 'rho': -0.92487, 'gamma': 0.0, 'delta': -0.02539}",57136.04,27222735829,"[[0.0025, 31.0], [0.0005, 0.1]]",135.97,0.0025,31.0,0.0045,31.0,"[[0.0045, 31.0], [0.008, 2.0]]",151.13
3,1614931200000,put,BTC-5MAR21-40000-P,40000.0,58193.02,BTC-5MAR21,1613824333847,"{'volume': 508.0, 'price_change': 0.0, 'low': 0.0065, 'high': 0.0095}",open,0.01,1031.3,0.0001,0.0325,0.0054252,130.25,0.007,0.0,57136.04,"{'vega': 10.99618, 'theta': -55.89679, 'rho': -1.10394, 'gamma': 1e-05, 'delta': -0.04862}",57136.04,27222728581,"[[0.0045, 26.5], [0.004, 49.6], [0.003, 10.0], [0.0005, 0.1]]",125.11,0.0045,26.5,0.0065,59.0,"[[0.0065, 59.0], [0.0085, 19.0], [0.014, 1.0], [0.016, 0.1], [0.02, 2.0]]",135.67
4,1619769600000,call,BTC-30APR21-88000-C,88000.0,60721.54,SYN.BTC-30APR21,1613824333847,"{'volume': 22.0, 'price_change': 6.9565, 'low': 0.0575, 'high': 0.0625}",open,0.05,200.3,0.0225,0.138,0.0632016,104.87,0.0615,0.0,57136.04,"{'vega': 88.52354, 'theta': -67.45479, 'rho': 24.6495, 'gamma': 1e-05, 'delta': 0.27853}",57136.04,27222739720,"[[0.0615, 27.3], [0.0605, 16.0], [0.055, 14.0], [0.0425, 0.1], [0.0015, 0.4]]",103.7,0.0615,27.3,0.0645,41.3,"[[0.0645, 41.3], [0.0675, 16.0]]",105.76
5,1632470400000,put,BTC-24SEP21-40000-P,40000.0,65676.8,BTC-24SEP21,1613824333848,"{'volume': 52.2, 'price_change': -22.8571, 'low': 0.0675, 'high': 0.0875}",open,0.08,397.6,0.034,0.1375,0.07185444,89.62,0.0675,0.0,57136.04,"{'vega': 114.37123, 'theta': -23.74656, 'rho': -83.67873, 'gamma': 1e-05, 'delta': -0.14363}",57136.04,27222728996,"[[0.0655, 13.2], [0.064, 14.0], [0.06, 5.0], [0.0395, 0.1]]",85.94,0.0655,13.2,0.0735,13.2,"[[0.0735, 13.2], [0.087, 14.0], [0.18, 1.0], [0.208, 1.0], [0.4, 0.5]]",90.56
6,1613894400000,call,BTC-21FEB21-59000-C,59000.0,57203.46,SYN.BTC-21FEB21,1613824333841,"{'volume': 51.0, 'price_change': 28.5714, 'low': 0.0015, 'high': 0.01}",open,0.0,44.7,0.0001,0.041,0.00664602,95.29,0.0045,0.0,57136.04,"{'vega': 8.61836, 'theta': -380.17545, 'rho': 0.31281, 'gamma': 0.00012, 'delta': 0.25272}",57136.04,27222737728,"[[0.0055, 31.0], [0.005, 20.0], [0.0045, 0.1], [0.004, 13.2], [0.0015, 4.0], [0.0005, 2.4]]",87.52,0.0055,31.0,0.008,20.0,"[[0.008, 20.0], [0.0085, 31.1], [0.011, 13.0], [0.028, 0.1]]",104.1
7,1624608000000,put,BTC-25JUN21-28000-P,28000.0,62837.91,BTC-25JUN21,1613824333843,"{'volume': 84.6, 'price_change': -11.1111, 'low': 0.016, 'high': 0.0185}",open,0.01,703.0,0.0001,0.0435,0.01353617,98.41,0.016,0.0,57136.04,"{'vega': 35.00233, 'theta': -13.79854, 'rho': -12.63733, 'gamma': 0.0, 'delta': -0.04528}",57136.04,27222735385,"[[0.0115, 20.0], [0.011, 15.0], [0.0105, 19.0], [0.009, 0.1]]",94.61,0.0115,20.0,0.0155,15.0,"[[0.0155, 15.0], [0.016, 20.0], [0.0195, 19.0], [0.081, 2.0], [0.18, 0.1], [0.2, 0.1], [0.205, 0.1], [0.22, 0.1], [0.24, 0.1], [0.26, 0.2], [0.28, 0.1], [0.3, 0.1], [0.5, 0.1], [0.6, 0.1], [0.7, 0.1]]",101.82
8,1614931200000,put,BTC-5MAR21-56000-P,56000.0,58192.76,BTC-5MAR21,1613824334850,"{'volume': 4.2, 'price_change': 0.0, 'low': 0.065, 'high': 0.067}",open,0.07,4.0,0.0195,0.114,0.05640457,100.69,0.065,0.0,57135.51,"{'vega': 41.60554, 'theta': -163.50004, 'rho': -8.97239, 'gamma': 3e-05, 'delta': -0.38288}",57135.51,27222739616,"[[0.0545, 41.6], [0.053, 10.1], [0.0415, 0.1], [0.0155, 0.5]]",98.02,0.0545,41.6,0.058,21.6,"[[0.058, 21.6], [0.0585, 20.1], [0.0715, 9.0]]",102.92
9,1619769600000,put,BTC-30APR21-100000-P,100000.0,60722.17,SYN.BTC-30APR21,1613824334849,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.74,0.0,0.6155,0.7945,0.68933012,107.12,,0.0,57135.51,"{'vega': 73.90835, 'theta': -57.52497, 'rho': -170.44065, 'gamma': 1e-05, 'delta': -0.79957}",57135.51,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
10,1640937600000,put,BTC-31DEC21-48000-P,48000.0,68145.93,SYN.BTC-31DEC21,1613824334849,"{'volume': 107.4, 'price_change': -15.8501, 'low': 0.146, 'high': 0.1735}",open,0.15,401.6,0.087,0.2335,0.14549197,88.2,0.146,0.0,57135.51,"{'vega': 177.52325, 'theta': -24.94645, 'rho': -203.10782, 'gamma': 1e-05, 'delta': -0.20118}",57135.51,27222729080,"[[0.14, 0.3], [0.1385, 10.6], [0.1315, 12.0], [0.13, 0.3], [0.12, 0.3], [0.11, 0.5], [0.1, 0.5], [0.0855, 2.0], [0.06, 0.1], [0.051, 1.0], [0.028, 0.1]]",86.09,0.14,0.3,0.1505,10.6,"[[0.1505, 10.6], [0.1795, 12.0], [0.212, 0.5], [0.228, 10.8], [0.229, 10.0], [0.232, 0.5], [0.34, 0.4], [0.38, 0.4], [1.017, 0.1], [1.3, 0.1], [1.5, 0.1]]",90.12
11,1616745600000,put,BTC-26MAR21-48000-P,48000.0,59399.8,BTC-26MAR21,1613824334855,"{'volume': 205.1, 'price_change': -31.7073, 'low': 0.042, 'high': 0.0615}",open,0.05,275.1,0.014,0.094,0.04196122,103.68,0.042,0.0,57135.51,"{'vega': 50.97769, 'theta': -78.15997, 'rho': -13.44598, 'gamma': 2e-05, 'delta': -0.20241}",57135.51,27222740103,"[[0.0405, 16.0], [0.04, 28.1], [0.0395, 0.1], [0.0305, 0.1], [0.0235, 13.0]]",101.97,0.0405,16.0,0.0425,1.0,"[[0.0425, 1.0], [0.043, 27.1], [0.0435, 16.0], [0.044, 0.1], [0.05, 13.0], [0.0505, 5.0], [0.055, 7.0], [0.065, 5.0], [0.098, 1.5]]",104.31
12,1614326400000,call,BTC-26FEB21-34000-C,34000.0,57621.93,BTC-26FEB21,1613824334849,"{'volume': 10.8, 'price_change': 11.4911, 'low': 0.3655, 'high': 0.4075}",open,0.39,447.9,0.392,0.4385,0.41064,183.66,0.4075,0.0,57135.51,"{'vega': 1.65822, 'theta': -26.20341, 'rho': 5.32994, 'gamma': 0.0, 'delta': 0.99163}",57135.51,27222649234,"[[0.406, 16.0]]",0.0,0.406,16.0,0.415,16.0,"[[0.415, 16.0], [0.4555, 2.6], [0.49, 0.1], [0.5, 1.0], [0.55, 1.0]]",253.72
13,1613980800000,put,BTC-22FEB21-61000-P,61000.0,57287.55,SYN.BTC-22FEB21,1613824334853,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0345,0.12,0.0718524,98.08,,0.0,57135.51,"{'vega': 10.98487, 'theta': -297.42765, 'rho': -2.50396, 'gamma': 7e-05, 'delta': -0.80903}",57135.51,27222149404,[],0.0,0.0,0.0,0.0,0.0,[],0.0
14,1615536000000,put,BTC-12MAR21-44000-P,44000.0,58595.25,SYN.BTC-12MAR21,1613824334851,"{'volume': 7.8, 'price_change': -25.5814, 'low': 0.016, 'high': 0.0215}",open,0.02,61.7,0.0001,0.052,0.01502734,110.92,0.016,0.0,57135.51,"{'vega': 25.31729, 'theta': -70.87581, 'rho': -3.9098, 'gamma': 1e-05, 'delta': -0.10791}",57135.51,27222728388,"[[0.014, 1.0], [0.0135, 55.0], [0.0075, 0.1], [0.001, 16.0]]",108.51,0.014,1.0,0.016,56.0,"[[0.016, 56.0], [0.017, 0.1], [0.02, 16.0], [0.04, 3.0]]",113.15
15,1624608000000,put,BTC-25JUN21-14000-P,14000.0,62837.55,BTC-25JUN21,1613824334855,"{'volume': 7.1, 'price_change': -22.2222, 'low': 0.0035, 'high': 0.0045}",open,0.0,1092.8,0.0001,0.0185,0.00370284,134.06,0.0035,0.0,57135.51,"{'vega': 10.2353, 'theta': -5.4969, 'rho': -3.05592, 'gamma': 0.0, 'delta': -0.01052}",57135.51,27222729009,"[[0.0035, 13.0], [0.002, 15.0], [0.0005, 22.2]]",132.79,0.0035,13.0,0.004,2.0,"[[0.004, 2.0], [0.0045, 15.0], [0.005, 21.0], [0.01, 5.0], [0.012, 2.0], [0.02, 3.0], [0.032, 0.5], [0.06, 3.5], [0.076, 0.5], [0.1, 2.3], [0.12, 0.2], [0.13, 0.3], [0.14, 50.0], [0.148, 0.5], [0.155, 0.2], [0.16, 0.2], [0.2, 0.2], [0.22, 0.2], [0.4, 1.0]]",135.84
16,1616745600000,call,BTC-26MAR21-68000-C,68000.0,59399.8,BTC-26MAR21,1613824334850,"{'volume': 414.6, 'price_change': 36.1111, 'low': 0.051, 'high': 0.0735}",open,0.06,461.8,0.032,0.139,0.07394603,103.56,0.0735,0.0,57135.51,"{'vega': 69.51606, 'theta': -106.46286, 'rho': 17.55801, 'gamma': 2e-05, 'delta': 0.39305}",57135.51,27222736488,"[[0.0725, 25.1], [0.072, 17.0], [0.07, 0.1], [0.0685, 12.0], [0.0565, 6.6], [0.05, 1.1], [0.036, 0.1]]",102.32,0.0725,25.1,0.075,1.0,"[[0.075, 1.0], [0.0755, 25.1], [0.0765, 16.1], [0.0775, 12.6], [0.0785, 1.0], [0.084, 1.0], [0.088, 1.0], [0.092, 1.0]]",104.46
17,1616745600000,put,BTC-26MAR21-20000-P,20000.0,59399.8,BTC-26MAR21,1613824334849,"{'volume': 3.0, 'price_change': 20.0, 'low': 0.0025, 'high': 0.003}",open,0.0,2077.7,0.0001,0.017,0.00204507,172.27,0.003,0.0,57135.51,"{'vega': 4.68599, 'theta': -11.93783, 'rho': -0.64549, 'gamma': 0.0, 'delta': -0.00969}",57135.51,27222729036,"[[0.0015, 23.2], [0.001, 32.0], [0.0005, 23.2]]",164.66,0.0015,23.2,0.0025,30.0,"[[0.0025, 30.0], [0.003, 1.0], [0.004, 0.2], [0.0065, 0.1], [0.01, 0.1], [0.0105, 21.0], [0.02, 0.1], [0.045, 0.5], [0.05, 1.0], [0.8, 7.0], [1.0, 4.0]]",177.68
18,1615536000000,put,BTC-12MAR21-54000-P,54000.0,58595.25,SYN.BTC-12MAR21,1613824334849,"{'volume': 83.5, 'price_change': -39.5604, 'low': 0.055, 'high': 0.091}",open,0.07,80.6,0.0205,0.113,0.05571166,100.52,0.055,0.0,57135.51,"{'vega': 48.86071, 'theta': -123.95784, 'rho': -11.97023, 'gamma': 3e-05, 'delta': -0.32067}",57135.51,27222739677,"[[0.0535, 22.7], [0.053, 21.0], [0.0525, 22.0], [0.0385, 0.1]]",97.87,0.0535,22.7,0.0565,43.7,"[[0.0565, 43.7], [0.062, 22.0]]",101.47
19,1615536000000,put,BTC-12MAR21-74000-P,74000.0,58595.25,SYN.BTC-12MAR21,1613824334852,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.33,0.0,0.235,0.36,0.28772392,104.94,,0.0,57135.51,"{'vega': 38.512, 'theta': -101.99975, 'rho': -34.51175, 'gamma': 2e-05, 'delta': -0.79743}",57135.51,27220855478,[],0.0,0.0,0.0,0.0,0.0,[],0.0
20,1616745600000,call,BTC-26MAR21-4000-C,4000.0,59399.8,BTC-26MAR21,1613824334852,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.93,94.4,0.918,0.9475,0.93265929,197.95,0.923,0.0,57135.51,"{'vega': 0.00079, 'theta': -0.00231, 'rho': 3.70527, 'gamma': 0.0, 'delta': 1.0}",57135.51,27222575726,"[[0.9245, 19.0]]",0.0,0.9245,19.0,0.933,0.2,"[[0.933, 0.2], [0.9335, 19.0]]",339.67
21,1614326400000,call,BTC-26FEB21-62000-C,62000.0,57622.19,BTC-26FEB21,1613824335856,"{'volume': 126.2, 'price_change': 3.0303, 'low': 0.0165, 'high': 0.022}",open,0.02,89.8,0.002,0.072,0.02464494,104.23,0.017,0.0,57135.24,"{'vega': 25.71173, 'theta': -230.59712, 'rho': 2.63354, 'gamma': 5e-05, 'delta': 0.31171}",57135.24,27222735066,"[[0.0235, 1.9], [0.023, 21.0], [0.0225, 26.8], [0.0215, 0.1], [0.021, 13.0], [0.018, 0.1]]",101.66,0.0235,1.9,0.0255,27.8,"[[0.0255, 27.8], [0.0265, 0.1], [0.027, 20.0], [0.028, 13.0]]",106.15
22,1619769600000,call,BTC-30APR21-32000-C,32000.0,60721.76,SYN.BTC-30APR21,1613824335856,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.47,0.3,0.4605,0.5245,0.48601945,107.63,0.2445,0.0,57135.24,"{'vega': 29.03808, 'theta': -22.70902, 'rho': 52.62092, 'gamma': 0.0, 'delta': 0.94569}",57135.24,27222544337,"[[0.456, 1.0], [0.0005, 1.6]]",0.0,0.456,1.0,0.0,0.0,[],0.0
23,1615536000000,put,BTC-12MAR21-66000-P,66000.0,58594.58,SYN.BTC-12MAR21,1613824335862,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.21,0.0,0.1235,0.2485,0.17680836,102.92,,0.0,57135.24,"{'vega': 50.73373, 'theta': -131.77667, 'rho': -26.19136, 'gamma': 3e-05, 'delta': -0.64672}",57135.24,27191420862,[],0.0,0.0,0.0,0.0,0.0,[],0.0
24,1613980800000,call,BTC-22FEB21-52000-C,52000.0,57287.1,SYN.BTC-22FEB21,1613824335856,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0645,0.133,0.09498791,100.86,,0.0,57135.24,"{'vega': 6.05469, 'theta': -168.58443, 'rho': 2.34237, 'gamma': 4e-05, 'delta': 0.91902}",57135.24,27222553517,"[[0.065, 1.1]]",0.0,0.065,1.1,0.0,0.0,[],0.0
25,1616745600000,call,BTC-26MAR21-72000-C,72000.0,59399.12,BTC-26MAR21,1613824335862,"{'volume': 239.8, 'price_change': 16.129, 'low': 0.0465, 'high': 0.0555}",open,0.05,2144.0,0.0215,0.1215,0.0586631,104.92,0.054,0.0,57135.24,"{'vega': 65.38791, 'theta': -101.45393, 'rho': 14.87259, 'gamma': 2e-05, 'delta': 0.32896}",57135.24,27222739709,"[[0.0575, 42.3], [0.057, 1.0], [0.0555, 0.1], [0.054, 13.0], [0.043, 4.0], [0.036, 4.0], [0.0325, 0.1], [0.024, 1.0], [0.014, 1.0], [0.01, 1.6], [0.004, 0.3], [0.0025, 20.0]]",103.87,0.0575,42.3,0.059,1.0,"[[0.059, 1.0], [0.06, 41.3], [0.0615, 16.1], [0.063, 13.0], [0.065, 1.0], [0.069, 1.0], [0.075, 1.0], [0.079, 1.0], [0.08, 0.1], [0.0925, 50.0], [0.1, 0.5], [0.109, 1.0], [0.49, 3.1]]",105.23
26,1619769600000,put,BTC-30APR21-60000-P,60000.0,60721.76,SYN.BTC-30APR21,1613824335860,"{'volume': 6.5, 'price_change': -3.6649, 'low': 0.181, 'high': 0.191}",open,0.18,13.0,0.1025,0.2465,0.16201861,98.25,0.184,0.0,57135.24,"{'vega': 102.16235, 'theta': -72.9346, 'rho': -64.86983, 'gamma': 1e-05, 'delta': -0.40465}",57135.24,27222739714,"[[0.1545, 17.3], [0.1535, 16.0], [0.0285, 0.1]]",93.78,0.1545,17.3,0.16,17.3,"[[0.16, 17.3], [0.162, 16.0]]",97.05
27,1624608000000,call,BTC-25JUN21-24000-C,24000.0,62837.47,BTC-25JUN21,1613824335857,"{'volume': 53.0, 'price_change': 0.7311, 'low': 0.61, 'high': 0.62}",open,0.61,489.0,0.609,0.6575,0.62729802,105.1,0.62,0.0,57135.24,"{'vega': 25.35466, 'theta': -10.67566, 'rho': 73.52718, 'gamma': 0.0, 'delta': 0.96949}",57135.24,27222552391,"[[0.6135, 12.0], [0.32, 2.0]]",0.0,0.6135,12.0,0.63,1.0,"[[0.63, 1.0], [0.632, 12.0], [0.64, 1.0]]",111.37
28,1613980800000,call,BTC-22FEB21-55000-C,55000.0,57287.1,SYN.BTC-22FEB21,1613824335859,"{'volume': 0.7, 'price_change': 0.0, 'low': 0.03, 'high': 0.03}",open,,0.7,0.0145,0.093,0.05086439,95.16,0.03,0.0,57135.24,"{'vega': 13.10642, 'theta': -344.32587, 'rho': 1.95705, 'gamma': 8e-05, 'delta': 0.73934}",57135.24,27222739691,"[[0.0495, 1.5], [0.048, 16.5], [0.042, 0.2]]",89.15,0.0495,1.5,0.054,16.5,"[[0.054, 16.5], [0.0825, 0.1]]",108.58
29,1614931200000,put,BTC-5MAR21-74000-P,74000.0,58191.75,BTC-5MAR21,1613824335862,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.32,0.0,0.237,0.3495,0.28406376,106.4,,0.0,57135.24,"{'vega': 23.59587, 'theta': -97.98649, 'rho': -23.48231, 'gamma': 2e-05, 'delta': -0.86562}",57135.24,27220310331,[],0.0,0.0,0.0,0.0,0.0,[],0.0
30,1632470400000,call,BTC-24SEP21-32000-C,32000.0,65676.54,BTC-24SEP21,1613824335859,"{'volume': 2.1, 'price_change': 2.7488, 'low': 0.5275, 'high': 0.542}",open,0.54,349.7,0.5145,0.598,0.54840558,89.74,0.542,0.0,57135.24,"{'vega': 76.99881, 'theta': -16.00947, 'rho': 143.24128, 'gamma': 0.0, 'delta': 0.91728}",57135.24,27222721028,"[[0.5235, 11.0], [0.38, 0.1], [0.345, 2.0]]",63.97,0.5235,11.0,0.555,5.8,"[[0.555, 5.8], [0.557, 11.0], [0.6, 1.0], [0.8, 1.0]]",95.22
31,1632470400000,put,BTC-24SEP21-64000-P,64000.0,65676.54,BTC-24SEP21,1613824335857,"{'volume': 13.1, 'price_change': -16.1398, 'low': 0.252, 'high': 0.3005}",open,0.28,72.7,0.18,0.3655,0.25726432,90.93,0.252,0.0,57135.24,"{'vega': 186.96577, 'theta': -39.38606, 'rho': -235.63689, 'gamma': 1e-05, 'delta': -0.34954}",57135.24,27222735855,"[[0.251, 6.4], [0.246, 16.0], [0.019, 5.1]]",88.73,0.251,6.4,0.2625,6.4,"[[0.2625, 6.4], [0.269, 8.0], [0.279, 8.0], [0.31, 0.1], [0.39, 10.0], [0.46, 5.0], [0.48, 5.0], [2.274, 0.5], [2.5, 0.5]]",92.76
32,1640937600000,put,BTC-31DEC21-28000-P,28000.0,68145.3,SYN.BTC-31DEC21,1613824335857,"{'volume': 10.6, 'price_change': -18.6813, 'low': 0.037, 'high': 0.0455}",open,0.04,712.2,0.0155,0.0865,0.03907427,91.58,0.037,0.0,57135.24,"{'vega': 85.31585, 'theta': -12.44944, 'rho': -64.20538, 'gamma': 0.0, 'delta': -0.07051}",57135.24,27222740105,"[[0.036, 0.2], [0.035, 0.2], [0.034, 0.2], [0.033, 0.2], [0.032, 0.2], [0.031, 15.2], [0.03, 0.3], [0.029, 0.3], [0.028, 18.3], [0.027, 0.3], [0.026, 0.3], [0.0255, 0.2], [0.025, 0.3], [0.024, 0.3], [0.023, 0.5], [0.022, 0.5], [0.021, 0.5], [0.0005, 2.7]]",89.1,0.036,0.2,0.0425,0.1,"[[0.0425, 0.1], [0.043, 15.0], [0.044, 9.9], [0.0465, 17.0], [0.079, 100.0], [0.2225, 0.1], [0.28, 0.1], [0.4, 0.1]]",94.28
33,1614931200000,call,BTC-5MAR21-40000-C,40000.0,58191.57,BTC-5MAR21,1613824336865,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.3,0.0,0.292,0.356,0.31804671,130.25,,0.0,57135.58,"{'vega': 10.99794, 'theta': -55.90609, 'rho': 12.93541, 'gamma': 1e-05, 'delta': 0.95137}",57135.58,27222730424,"[[0.313, 2.0], [0.3125, 5.0]]",84.3,0.313,2.0,0.0,0.0,[],0.0
34,1614326400000,call,BTC-26FEB21-18000-C,18000.0,57622.52,BTC-26FEB21,1613824336869,"{'volume': 0.3, 'price_change': 0.0, 'low': 0.68, 'high': 0.68}",open,0.68,73.1,0.673,0.7025,0.68761896,202.78,0.68,0.0,57135.58,"{'vega': 0.00052, 'theta': -0.00906, 'rho': 2.86574, 'gamma': 0.0, 'delta': 1.0}",57135.58,27222545152,"[[0.6775, 12.0]]",0.0,0.6775,12.0,0.69,12.0,"[[0.69, 12.0]]",452.76
35,1613980800000,put,BTC-22FEB21-55000-P,55000.0,57286.91,SYN.BTC-22FEB21,1613824336870,"{'volume': 28.8, 'price_change': -54.0, 'low': 0.011, 'high': 0.025}",open,,27.5,0.0001,0.049,0.01093686,95.17,0.0115,0.0,57135.58,"{'vega': 13.1071, 'theta': -344.36531, 'rho': -0.77211, 'gamma': 8e-05, 'delta': -0.26069}",57135.58,27222739662,"[[0.011, 2.0], [0.0105, 1.0], [0.01, 20.0], [0.0095, 23.2], [0.009, 14.6], [0.0075, 0.2], [0.0005, 2.4]]",95.44,0.011,2.0,0.0125,24.2,"[[0.0125, 24.2], [0.013, 20.0], [0.0135, 0.1], [0.0145, 13.0], [0.043, 0.1]]",101.91
36,1614326400000,call,BTC-26FEB21-44000-C,44000.0,57622.52,BTC-26FEB21,1613824336865,"{'volume': 150.4, 'price_change': 32.7684, 'low': 0.177, 'high': 0.235}",open,0.21,2178.7,0.213,0.275,0.23890716,125.51,0.235,0.0,57135.58,"{'vega': 5.92411, 'theta': -63.97364, 'rho': 6.63961, 'gamma': 1e-05, 'delta': 0.96266}",57135.58,27222733456,"[[0.237, 1.7], [0.2345, 7.2], [0.234, 0.2], [0.05, 1.0], [0.045, 0.2], [0.015, 50.0]]",98.83,0.237,1.7,0.241,1.5,"[[0.241, 1.5], [0.2475, 7.0], [0.249, 0.6], [0.32, 0.9], [0.325, 4.5]]",142.5
37,1615536000000,put,BTC-12MAR21-64000-P,64000.0,58594.21,SYN.BTC-12MAR21,1613824336865,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.18,0.0,0.0995,0.223,0.15220419,102.48,,0.0,57135.58,"{'vega': 52.78044, 'theta': -136.50864, 'rho': -23.88467, 'gamma': 3e-05, 'delta': -0.59881}",57135.58,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
38,1624608000000,put,BTC-25JUN21-60000-P,60000.0,62837.67,BTC-25JUN21,1613824336865,"{'volume': 9.5, 'price_change': -19.0987, 'low': 0.1885, 'high': 0.235}",open,0.21,9.5,0.122,0.2805,0.18748866,92.93,0.1885,0.0,57135.58,"{'vega': 137.55401, 'theta': -51.21117, 'rho': -117.77686, 'gamma': 1e-05, 'delta': -0.36064}",57135.58,27222740541,"[[0.184, 9.1], [0.183, 16.0], [0.0265, 0.1], [0.0065, 5.0]]",91.34,0.184,9.1,0.19,9.1,"[[0.19, 9.1], [0.193, 16.0]]",94.08
39,1614931200000,call,BTC-5MAR21-50000-C,50000.0,58191.57,BTC-5MAR21,1613824336867,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.113, 'high': 0.113}",open,0.14,47.4,0.1235,0.214,0.16339802,104.3,0.113,0.0,57135.58,"{'vega': 29.68137, 'theta': -120.81962, 'rho': 13.18588, 'gamma': 2e-05, 'delta': 0.80898}",57135.58,27222551526,"[[0.141, 8.0]]",35.35,0.141,8.0,0.17,8.0,"[[0.17, 8.0]]",116.84
40,1624608000000,put,BTC-25JUN21-22000-P,22000.0,62837.67,BTC-25JUN21,1613824336865,"{'volume': 5.5, 'price_change': -10.0, 'low': 0.009, 'high': 0.01}",open,0.01,394.7,0.0001,0.031,0.00806344,110.47,0.009,0.0,57135.58,"{'vega': 21.99965, 'theta': -9.73613, 'rho': -7.26123, 'gamma': 0.0, 'delta': -0.02573}",57135.58,27222729020,"[[0.007, 1.0], [0.006, 15.0], [0.0035, 20.0], [0.0025, 0.1]]",107.32,0.007,1.0,0.0095,20.0,"[[0.0095, 20.0], [0.0105, 4.7], [0.011, 30.0]]",114.4
41,1619769600000,put,BTC-30APR21-76000-P,76000.0,60721.64,SYN.BTC-30APR21,1613824336869,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.38,0.0,0.275,0.4475,0.34786705,102.29,,0.0,57135.58,"{'vega': 101.04574, 'theta': -75.10759, 'rho': -109.823, 'gamma': 1e-05, 'delta': -0.6115}",57135.58,27205327273,[],0.0,0.0,0.0,0.0,0.0,[],0.0
42,1613894400000,put,BTC-21FEB21-60000-P,60000.0,57203.16,SYN.BTC-21FEB21,1613824336868,"{'volume': 0.6, 'price_change': 0.0, 'low': 0.077, 'high': 0.077}",open,0.09,0.6,0.0185,0.096,0.05246349,96.9,0.077,0.0,57135.58,"{'vega': 6.3801, 'theta': -309.10881, 'rho': -1.14295, 'gamma': 9e-05, 'delta': -0.84666}",57135.58,27222182627,[],0.0,0.0,0.0,0.0,0.0,[],0.0
43,1619769600000,put,BTC-30APR21-48000-P,48000.0,60721.64,SYN.BTC-30APR21,1613824336865,"{'volume': 20.7, 'price_change': -33.6842, 'low': 0.063, 'high': 0.095}",open,0.07,190.6,0.0285,0.128,0.06534255,95.88,0.063,0.0,57135.58,"{'vega': 78.02428, 'theta': -54.36112, 'rho': -32.64176, 'gamma': 1e-05, 'delta': -0.2198}",57135.58,27222739711,"[[0.063, 25.8], [0.0615, 16.0], [0.06, 13.0], [0.0335, 0.1], [0.0005, 0.1]]",94.06,0.063,25.8,0.0665,25.8,"[[0.0665, 25.8], [0.067, 16.0], [0.095, 13.0], [0.1, 0.5]]",96.78
